date,entry_time,entry,stop,target,exit_price,outcome,risk_points,pnl_points,rr,mfe,mae,quality_score,year,month
2024-11-29,2024-11-29 08:49:00,20861.0,20883.0,20817.0,20883.0,loss,22.0,-22.0,-1.0,8.5,-24.0,9,2024,2024-11
2024-12-03,2024-12-03 09:53:00,21166.75,21182.25,21135.75,21182.25,loss,15.5,-15.5,-1.0,2.25,-21.25,9,2024,2024-12
2024-12-05,2024-12-05 08:51:00,21511.25,21521.5,21490.75,21521.5,loss,10.25,-10.25,-1.0,13.5,-11.5,9,2024,2024-12
2024-12-05,2024-12-05 09:50:00,21500.75,21511.75,21478.75,21511.75,loss,11.0,-11.0,-1.0,13.0,-12.5,9,2024,2024-12
2024-12-09,2024-12-09 08:34:00,21604.5,21637.0,21539.5,21637.0,loss,32.5,-32.5,-1.0,17.0,-35.75,9,2024,2024-12
2024-12-09,2024-12-09 08:52:00,21628.0,21638.0,21608.0,21638.0,loss,10.0,-10.0,-1.0,5.5,-15.5,9,2024,2024-12
2024-12-09,2024-12-09 08:57:00,21625.0,21635.0,21605.0,21605.0,win,10.0,20.0,2.0,20.0,-6.5,9,2024,2024-12
2024-12-09,2024-12-09 09:27:00,21574.0,21593.25,21535.5,21535.5,win,19.25,38.5,2.0,49.5,-6.0,9,2024,2024-12
2024-12-09,2024-12-09 10:29:00,21503.5,21521.5,21467.5,21521.5,loss,18.0,-18.0,-1.0,21.0,-18.0,9,2024,2024-12
2024-12-10,2024-12-10 10:09:00,21478.75,21495.25,21445.75,21495.25,loss,16.5,-16.5,-1.0,9.0,-20.25,11,2024,2024-12
2024-12-10,2024-12-10 10:55:00,21463.0,21473.5,21442.0,21473.5,loss,10.5,-10.5,-1.0,2.5,-18.75,9,2024,2024-12
2024-12-10,2024-12-10 10:58:00,21474.5,21488.0,21447.5,21488.0,loss,13.5,-13.5,-1.0,0.0,-13.5,9,2024,2024-12
2024-12-12,2024-12-12 08:46:00,21676.25,21690.0,21648.75,21648.75,win,13.75,27.5,2.0,29.5,-12.0,9,2024,2024-12
2024-12-12,2024-12-12 09:11:00,21643.0,21660.25,21608.5,21660.25,loss,17.25,-17.25,-1.0,18.25,-27.25,9,2024,2024-12
2024-12-12,2024-12-12 10:47:00,21676.25,21689.0,21650.75,21689.0,loss,12.75,-12.75,-1.0,2.75,-21.75,9,2024,2024-12
2024-12-13,2024-12-13 10:22:00,21716.0,21738.5,21671.0,21738.5,loss,22.5,-22.5,-1.0,30.5,-29.0,9,2024,2024-12
2024-12-13,2024-12-13 10:26:00,21710.5,21727.75,21676.0,21727.75,loss,17.25,-17.25,-1.0,25.0,-20.5,9,2024,2024-12
2024-12-17,2024-12-17 09:00:00,22306.0,22335.5,22247.0,22247.0,win,29.5,59.0,2.0,60.0,-12.25,9,2024,2024-12
2024-12-17,2024-12-17 10:02:00,22306.75,22323.25,22273.75,22323.25,loss,16.5,-16.5,-1.0,23.5,-24.0,9,2024,2024-12
2024-12-19,2024-12-19 09:23:00,21542.5,21591.5,21444.5,21591.5,loss,49.0,-49.0,-1.0,81.5,-53.0,9,2024,2024-12
2024-12-19,2024-12-19 09:47:00,21529.75,21555.0,21479.25,21555.0,loss,25.25,-25.25,-1.0,14.0,-36.75,9,2024,2024-12
2024-12-19,2024-12-19 10:19:00,21497.75,21519.25,21454.75,21519.25,loss,21.5,-21.5,-1.0,1.5,-38.0,9,2024,2024-12
2024-12-20,2024-12-20 08:49:00,21193.0,21242.25,21094.5,21242.25,loss,49.25,-49.25,-1.0,32.5,-57.0,9,2024,2024-12
2024-12-23,2024-12-23 09:10:00,21515.0,21542.25,21460.5,21542.25,loss,27.25,-27.25,-1.0,38.25,-33.25,9,2024,2024-12
2024-12-26,2024-12-26 08:50:00,21953.75,21970.5,21920.25,21920.25,win,16.75,33.5,2.0,77.5,-2.5,11,2024,2024-12
2024-12-26,2024-12-26 09:09:00,21949.25,21965.25,21917.25,21965.25,loss,16.0,-16.0,-1.0,21.25,-26.5,9,2024,2024-12
2024-12-26,2024-12-26 09:10:00,21929.25,21954.0,21879.75,21954.0,loss,24.75,-24.75,-1.0,1.0,-25.5,9,2024,2024-12
2024-12-27,2024-12-27 09:31:00,21538.0,21563.25,21487.5,21563.25,loss,25.25,-25.25,-1.0,31.0,-57.5,9,2024,2024-12
2024-12-27,2024-12-27 09:43:00,21568.25,21594.75,21515.25,21594.75,loss,26.5,-26.5,-1.0,4.0,-37.75,9,2024,2024-12
2024-12-27,2024-12-27 09:47:00,21562.5,21591.25,21505.0,21591.25,loss,28.75,-28.75,-1.0,3.5,-39.5,9,2024,2024-12
2024-12-27,2024-12-27 10:31:00,21622.25,21649.0,21568.75,21649.0,loss,26.75,-26.75,-1.0,2.0,-27.75,9,2024,2024-12
2024-12-27,2024-12-27 10:39:00,21635.5,21647.25,21612.0,21612.0,win,11.75,23.5,2.0,33.75,-1.25,9,2024,2024-12
2024-12-27,2024-12-27 10:43:00,21603.0,21618.5,21572.0,21572.0,win,15.5,31.0,2.0,41.75,-1.25,9,2024,2024-12
2024-12-27,2024-12-27 10:44:00,21590.0,21605.25,21559.5,21559.5,win,15.25,30.5,2.0,48.25,-12.25,9,2024,2024-12
2024-12-30,2024-12-30 08:57:00,21327.25,21347.75,21286.25,21286.25,win,20.5,41.0,2.0,43.75,-1.0,9,2024,2024-12
2024-12-30,2024-12-30 09:01:00,21266.0,21306.75,21184.5,21306.75,loss,40.75,-40.75,-1.0,13.0,-70.0,9,2024,2024-12
2024-12-30,2024-12-30 09:17:00,21327.75,21346.75,21289.75,21289.75,win,19.0,38.0,2.0,42.5,-3.5,9,2024,2024-12
2024-12-30,2024-12-30 09:25:00,21265.5,21302.0,21192.5,21302.0,loss,36.5,-36.5,-1.0,2.25,-46.5,9,2024,2024-12
2024-12-30,2024-12-30 09:47:00,21353.75,21393.25,21274.75,21393.25,loss,39.5,-39.5,-1.0,51.75,-56.75,9,2024,2024-12
2024-12-30,2024-12-30 10:02:00,21350.5,21367.0,21317.5,21367.0,loss,16.5,-16.5,-1.0,9.75,-20.75,9,2024,2024-12
2024-12-30,2024-12-30 10:22:00,21407.75,21424.5,21374.25,21424.5,loss,16.75,-16.75,-1.0,32.75,-24.5,9,2024,2024-12
2024-12-30,2024-12-30 10:23:00,21395.25,21412.0,21361.75,21412.0,loss,16.75,-16.75,-1.0,20.25,-17.75,9,2024,2024-12
2024-12-31,2024-12-31 09:08:00,21368.0,21404.0,21296.0,21404.0,loss,36.0,-36.0,-1.0,34.5,-43.5,9,2024,2024-12
2024-12-31,2024-12-31 10:47:00,21325.5,21340.0,21296.5,21340.0,loss,14.5,-14.5,-1.0,0.5,-28.75,9,2024,2024-12
2024-12-31,2024-12-31 10:52:00,21348.75,21362.0,21322.25,21322.25,win,13.25,26.5,2.0,30.75,-0.5,9,2024,2024-12
2025-01-02,2025-01-02 09:32:00,21233.25,21270.5,21158.75,21270.5,loss,37.25,-37.25,-1.0,1.25,-42.75,9,2025,2025-01
2025-01-02,2025-01-02 10:21:00,21244.5,21277.75,21178.0,21277.75,loss,33.25,-33.25,-1.0,18.75,-57.0,9,2025,2025-01
2025-01-07,2025-01-07 08:36:00,21734.0,21753.75,21694.5,21753.75,loss,19.75,-19.75,-1.0,38.75,-35.0,9,2025,2025-01
2025-01-07,2025-01-07 09:30:00,21577.0,21617.0,21497.0,21497.0,win,40.0,80.0,2.0,90.75,-9.25,9,2025,2025-01
2025-01-07,2025-01-07 09:31:00,21549.25,21587.25,21473.25,21473.25,win,38.0,76.0,2.0,91.25,-4.5,9,2025,2025-01
2025-01-07,2025-01-07 10:03:00,21529.25,21554.5,21478.75,21554.5,loss,25.25,-25.25,-1.0,35.75,-37.75,9,2025,2025-01
2025-01-07,2025-01-07 10:06:00,21516.5,21547.5,21454.5,21547.5,loss,31.0,-31.0,-1.0,1.5,-36.5,9,2025,2025-01
2025-01-07,2025-01-07 10:52:00,21460.0,21486.5,21407.0,21407.0,win,26.5,53.0,2.0,55.0,-15.75,9,2025,2025-01
2025-01-08,2025-01-08 09:28:00,21300.0,21327.75,21244.5,21327.75,loss,27.75,-27.75,-1.0,26.25,-54.5,9,2025,2025-01
2025-01-08,2025-01-08 09:54:00,21335.75,21365.5,21276.25,21365.5,loss,29.75,-29.75,-1.0,50.25,-32.25,9,2025,2025-01
2025-01-10,2025-01-10 09:31:00,21012.5,21033.5,20970.5,21033.5,loss,21.0,-21.0,-1.0,6.0,-22.5,9,2025,2025-01
2025-01-10,2025-01-10 09:33:00,21013.25,21050.5,20938.75,21050.5,loss,37.25,-37.25,-1.0,7.75,-39.5,9,2025,2025-01
2025-01-10,2025-01-10 09:43:00,21060.25,21083.25,21014.25,21083.25,loss,23.0,-23.0,-1.0,18.25,-55.75,9,2025,2025-01
2025-01-10,2025-01-10 09:53:00,21025.25,21052.75,20970.25,20970.25,win,27.5,55.0,2.0,64.0,-23.5,9,2025,2025-01
2025-01-10,2025-01-10 10:02:00,20954.75,20977.75,20908.75,20977.75,loss,23.0,-23.0,-1.0,11.0,-25.5,9,2025,2025-01
2025-01-10,2025-01-10 10:20:00,20926.75,20956.5,20867.25,20956.5,loss,29.75,-29.75,-1.0,0.5,-40.75,9,2025,2025-01
2025-01-10,2025-01-10 10:47:00,20958.25,20979.5,20915.75,20915.75,win,21.25,42.5,2.0,44.5,-7.75,9,2025,2025-01
2025-01-13,2025-01-13 09:08:00,20829.5,20856.5,20775.5,20775.5,win,27.0,54.0,2.0,59.5,-1.5,9,2025,2025-01
2025-01-13,2025-01-13 09:25:00,20749.75,20770.5,20708.25,20770.5,loss,20.75,-20.75,-1.0,35.5,-26.75,9,2025,2025-01
2025-01-13,2025-01-13 09:26:00,20734.75,20754.25,20695.75,20754.25,loss,19.5,-19.5,-1.0,20.5,-41.75,9,2025,2025-01
2025-01-13,2025-01-13 09:41:00,20816.25,20844.5,20759.75,20844.5,loss,28.25,-28.25,-1.0,8.0,-34.25,9,2025,2025-01
2025-01-13,2025-01-13 10:37:00,20781.5,20810.0,20724.5,20810.0,loss,28.5,-28.5,-1.0,22.25,-28.5,9,2025,2025-01
2025-01-13,2025-01-13 10:51:00,20792.75,20812.75,20752.75,20752.75,win,20.0,40.0,2.0,47.25,-7.75,9,2025,2025-01
2025-01-13,2025-01-13 10:56:00,20757.25,20774.75,20722.25,20722.25,win,17.5,35.0,2.0,39.0,-5.0,9,2025,2025-01
2025-01-14,2025-01-14 08:32:00,21023.25,21054.5,20960.75,21054.5,loss,31.25,-31.25,-1.0,4.5,-34.25,9,2025,2025-01
2025-01-14,2025-01-14 08:54:00,21008.75,21049.25,20927.75,21049.25,loss,40.5,-40.5,-1.0,42.5,-44.25,11,2025,2025-01
2025-01-14,2025-01-14 10:29:00,20922.0,20957.25,20851.5,20851.5,win,35.25,70.5,2.0,76.75,-7.0,9,2025,2025-01
2025-01-14,2025-01-14 10:30:00,20904.25,20926.0,20860.75,20926.0,loss,21.75,-21.75,-1.0,2.0,-24.75,9,2025,2025-01
2025-01-16,2025-01-16 09:01:00,21348.25,21379.5,21285.75,21379.5,loss,31.25,-31.25,-1.0,12.0,-47.5,9,2025,2025-01
2025-01-16,2025-01-16 09:42:00,21367.75,21392.0,21319.25,21392.0,loss,24.25,-24.25,-1.0,28.25,-32.75,9,2025,2025-01
2025-01-16,2025-01-16 10:36:00,21372.75,21399.5,21319.25,21319.25,win,26.75,53.5,2.0,53.75,-25.0,9,2025,2025-01
2025-01-21,2025-01-21 08:38:00,21646.5,21674.5,21590.5,21590.5,win,28.0,56.0,2.0,57.0,-5.5,9,2025,2025-01
2025-01-21,2025-01-21 09:22:00,21603.75,21623.0,21565.25,21623.0,loss,19.25,-19.25,-1.0,11.5,-21.0,9,2025,2025-01
2025-01-21,2025-01-21 09:32:00,21624.25,21645.0,21582.75,21645.0,loss,20.75,-20.75,-1.0,24.0,-22.25,9,2025,2025-01
2025-01-21,2025-01-21 09:35:00,21620.5,21641.25,21579.0,21641.25,loss,20.75,-20.75,-1.0,20.25,-26.0,9,2025,2025-01
2025-01-21,2025-01-21 10:19:00,21628.5,21638.75,21608.0,21638.75,loss,10.25,-10.25,-1.0,2.75,-14.5,9,2025,2025-01
2025-01-24,2025-01-24 10:15:00,21994.5,22006.75,21970.0,22006.75,loss,12.25,-12.25,-1.0,11.5,-13.25,9,2025,2025-01
2025-01-24,2025-01-24 10:56:00,22016.25,22023.75,22001.25,22001.25,win,7.5,15.0,2.0,23.5,-0.5,9,2025,2025-01
2025-01-28,2025-01-28 09:10:00,21318.5,21337.0,21281.5,21337.0,loss,18.5,-18.5,-1.0,1.75,-20.5,9,2025,2025-01
2025-01-29,2025-01-29 08:54:00,21520.0,21551.0,21458.0,21551.0,loss,31.0,-31.0,-1.0,9.0,-38.0,9,2025,2025-01
2025-01-29,2025-01-29 08:58:00,21521.75,21542.5,21480.25,21542.5,loss,20.75,-20.75,-1.0,10.25,-23.5,9,2025,2025-01
2025-01-29,2025-01-29 09:04:00,21530.25,21562.25,21466.25,21562.25,loss,32.0,-32.0,-1.0,10.0,-32.0,9,2025,2025-01
2025-01-29,2025-01-29 09:13:00,21511.75,21537.75,21459.75,21537.75,loss,26.0,-26.0,-1.0,4.0,-27.75,9,2025,2025-01
2025-01-29,2025-01-29 09:26:00,21508.0,21532.75,21458.5,21458.5,win,24.75,49.5,2.0,52.0,-18.75,9,2025,2025-01
2025-01-29,2025-01-29 09:44:00,21469.75,21499.5,21410.25,21499.5,loss,29.75,-29.75,-1.0,13.75,-37.5,9,2025,2025-01
2025-01-29,2025-01-29 09:56:00,21513.0,21525.25,21488.5,21488.5,win,12.25,24.5,2.0,25.5,-12.0,9,2025,2025-01
2025-01-29,2025-01-29 09:57:00,21495.75,21518.0,21451.25,21518.0,loss,22.25,-22.25,-1.0,1.0,-26.75,9,2025,2025-01
2025-01-29,2025-01-29 10:40:00,21474.5,21487.75,21448.0,21487.75,loss,13.25,-13.25,-1.0,7.75,-29.5,9,2025,2025-01
2025-01-29,2025-01-29 10:57:00,21472.5,21491.75,21434.0,21491.75,loss,19.25,-19.25,-1.0,4.25,-32.25,9,2025,2025-01
2025-01-30,2025-01-30 08:54:00,21690.25,21730.75,21609.25,21609.25,win,40.5,81.0,2.0,99.0,-39.5,9,2025,2025-01
2025-01-30,2025-01-30 09:53:00,21519.0,21547.0,21463.0,21463.0,win,28.0,56.0,2.0,57.75,-15.75,9,2025,2025-01
2025-01-30,2025-01-30 10:27:00,21519.75,21540.75,21477.75,21540.75,loss,21.0,-21.0,-1.0,1.25,-31.0,9,2025,2025-01
2025-01-30,2025-01-30 11:01:00,21588.75,21611.25,21543.75,21543.75,win,22.5,45.0,2.0,63.5,-4.25,9,2025,2025-01
2025-01-31,2025-01-31 08:37:00,21771.5,21796.5,21721.5,21796.5,loss,25.0,-25.0,-1.0,1.75,-32.5,9,2025,2025-01
2025-02-03,2025-02-03 09:11:00,21159.0,21203.25,21070.5,21203.25,loss,44.25,-44.25,-1.0,45.75,-45.0,9,2025,2025-02
2025-02-05,2025-02-05 09:04:00,21519.25,21575.0,21407.75,21575.0,loss,55.75,-55.75,-1.0,18.25,-64.75,9,2025,2025-02
2025-02-06,2025-02-06 08:32:00,21742.0,21761.0,21704.0,21761.0,loss,19.0,-19.0,-1.0,3.75,-25.0,9,2025,2025-02
2025-02-06,2025-02-06 09:40:00,21763.25,21835.0,21619.75,21776.25,loss,71.75,-13.0,-0.18,23.0,-51.75,9,2025,2025-02
2025-02-07,2025-02-07 10:14:00,21687.5,21717.25,21628.0,21717.25,loss,29.75,-29.75,-1.0,32.75,-71.75,9,2025,2025-02
2025-02-07,2025-02-07 10:15:00,21667.0,21690.0,21621.0,21690.0,loss,23.0,-23.0,-1.0,12.25,-31.5,9,2025,2025-02
2025-02-13,2025-02-13 08:38:00,21897.5,21930.25,21832.0,21930.25,loss,32.75,-32.75,-1.0,62.75,-67.0,9,2025,2025-02
2025-02-13,2025-02-13 08:39:00,21838.0,21899.0,21716.0,21899.0,loss,61.0,-61.0,-1.0,3.25,-70.25,9,2025,2025-02
2025-02-18,2025-02-18 08:46:00,22202.5,22227.25,22153.0,22153.0,win,24.75,49.5,2.0,51.5,-22.25,9,2025,2025-02
2025-02-18,2025-02-18 09:01:00,22186.0,22205.0,22148.0,22205.0,loss,19.0,-19.0,-1.0,37.25,-19.0,9,2025,2025-02
2025-02-18,2025-02-18 09:16:00,22188.25,22208.25,22148.25,22148.25,win,20.0,40.0,2.0,53.75,-2.25,9,2025,2025-02
2025-02-18,2025-02-18 09:17:00,22167.75,22191.5,22120.25,22191.5,loss,23.75,-23.75,-1.0,42.75,-24.0,9,2025,2025-02
2025-02-18,2025-02-18 10:31:00,22195.25,22205.75,22174.25,22174.25,win,10.5,21.0,2.0,21.0,-3.0,9,2025,2025-02
2025-02-19,2025-02-19 09:33:00,22169.25,22186.75,22134.25,22186.75,loss,17.5,-17.5,-1.0,16.75,-18.5,9,2025,2025-02
2025-02-19,2025-02-19 09:36:00,22156.25,22175.0,22118.75,22175.0,loss,18.75,-18.75,-1.0,2.5,-23.5,9,2025,2025-02
2025-02-19,2025-02-19 09:56:00,22170.25,22183.5,22143.75,22183.5,loss,13.25,-13.25,-1.0,23.25,-17.75,9,2025,2025-02
2025-02-19,2025-02-19 09:57:00,22156.75,22171.5,22127.25,22171.5,loss,14.75,-14.75,-1.0,9.75,-19.25,9,2025,2025-02
2025-02-20,2025-02-20 08:35:00,22174.25,22188.5,22145.75,22188.5,loss,14.25,-14.25,-1.0,0.0,-21.75,9,2025,2025-02
2025-02-20,2025-02-20 09:24:00,22064.25,22086.25,22020.25,22086.25,loss,22.0,-22.0,-1.0,2.75,-22.75,11,2025,2025-02
2025-02-20,2025-02-20 09:37:00,22062.0,22081.5,22023.0,22081.5,loss,19.5,-19.5,-1.0,1.5,-24.0,9,2025,2025-02
2025-02-20,2025-02-20 10:38:00,22020.75,22037.25,21987.75,22037.25,loss,16.5,-16.5,-1.0,4.75,-31.0,9,2025,2025-02
2025-02-21,2025-02-21 09:55:00,21964.75,21982.0,21930.25,21982.0,loss,17.25,-17.25,-1.0,2.5,-18.0,9,2025,2025-02
2025-02-21,2025-02-21 10:27:00,21987.0,22015.0,21931.0,22015.0,loss,28.0,-28.0,-1.0,5.25,-30.75,9,2025,2025-02
2025-02-21,2025-02-21 10:37:00,22000.0,22015.0,21970.0,22015.0,loss,15.0,-15.0,-1.0,0.25,-22.25,9,2025,2025-02
2025-02-24,2025-02-24 09:18:00,21559.25,21586.25,21505.25,21505.25,win,27.0,54.0,2.0,55.25,-4.75,9,2025,2025-02
2025-02-24,2025-02-24 10:34:00,21593.75,21605.75,21569.75,21569.75,win,12.0,24.0,2.0,24.75,-10.0,9,2025,2025-02
2025-02-24,2025-02-24 10:39:00,21554.25,21576.0,21510.75,21576.0,loss,21.75,-21.75,-1.0,1.0,-36.5,9,2025,2025-02
2025-02-24,2025-02-24 10:47:00,21611.5,21626.0,21582.5,21582.5,win,14.5,29.0,2.0,36.0,-8.0,9,2025,2025-02
2025-02-24,2025-02-24 10:50:00,21602.25,21617.0,21572.75,21572.75,win,14.75,29.5,2.0,32.0,-2.75,9,2025,2025-02
2025-02-25,2025-02-25 08:53:00,21224.5,21261.25,21151.0,21261.25,loss,36.75,-36.75,-1.0,13.75,-46.0,9,2025,2025-02
2025-02-25,2025-02-25 09:41:00,21092.25,21125.0,21026.75,21125.0,loss,32.75,-32.75,-1.0,24.25,-56.5,9,2025,2025-02
2025-02-27,2025-02-27 09:25:00,21117.5,21160.5,21031.5,21031.5,win,43.0,86.0,2.0,92.75,-27.5,9,2025,2025-02
2025-02-27,2025-02-27 09:31:00,21098.0,21136.0,21022.0,21136.0,loss,38.0,-38.0,-1.0,61.5,-41.75,9,2025,2025-02
2025-02-27,2025-02-27 10:23:00,21122.75,21151.0,21066.25,21066.25,win,28.25,56.5,2.0,58.0,-26.75,9,2025,2025-02
2025-02-27,2025-02-27 10:53:00,21014.0,21031.25,20979.5,21031.25,loss,17.25,-17.25,-1.0,2.75,-24.0,9,2025,2025-02
2025-02-28,2025-02-28 08:50:00,20590.0,20621.75,20526.5,20621.75,loss,31.75,-31.75,-1.0,8.25,-40.0,9,2025,2025-02
2025-02-28,2025-02-28 09:06:00,20578.75,20620.5,20495.25,20620.5,loss,41.75,-41.75,-1.0,11.0,-64.75,9,2025,2025-02
2025-03-03,2025-03-03 08:50:00,20941.5,20986.0,20852.5,20852.5,win,44.5,89.0,2.0,94.25,-22.0,9,2025,2025-03
2025-03-03,2025-03-03 08:53:00,20927.25,20958.0,20865.75,20865.75,win,30.75,61.5,2.0,80.0,-12.0,9,2025,2025-03
2025-03-03,2025-03-03 08:57:00,20849.0,20897.75,20751.5,20897.75,loss,48.75,-48.75,-1.0,89.0,-49.5,9,2025,2025-03
2025-03-03,2025-03-03 09:47:00,20920.75,20962.0,20838.25,20962.0,loss,41.25,-41.25,-1.0,72.5,-46.5,9,2025,2025-03
2025-03-03,2025-03-03 10:26:00,20928.25,20979.5,20825.75,20868.25,win,51.25,60.0,1.17,97.25,-36.25,11,2025,2025-03
2025-03-04,2025-03-04 08:40:00,20357.5,20415.25,20242.0,20242.0,win,57.75,115.5,2.0,130.0,-55.5,11,2025,2025-03
2025-03-04,2025-03-04 09:16:00,20175.75,20207.0,20113.25,20113.25,win,31.25,62.5,2.0,78.25,-11.25,9,2025,2025-03
2025-03-04,2025-03-04 09:17:00,20152.25,20188.0,20080.75,20080.75,win,35.75,71.5,2.0,77.0,-8.5,9,2025,2025-03
2025-03-04,2025-03-04 09:35:00,20209.75,20241.25,20146.75,20241.25,loss,31.5,-31.5,-1.0,38.5,-53.75,9,2025,2025-03
2025-03-04,2025-03-04 10:20:00,20160.0,20193.25,20093.5,20193.25,loss,33.25,-33.25,-1.0,0.75,-39.5,9,2025,2025-03
2025-03-04,2025-03-04 10:52:00,20267.25,20291.0,20219.75,20291.0,loss,23.75,-23.75,-1.0,18.75,-49.5,9,2025,2025-03
2025-03-04,2025-03-04 11:00:00,20298.0,20328.75,20236.5,20328.75,loss,30.75,-30.75,-1.0,32.25,-33.5,9,2025,2025-03
2025-03-05,2025-03-05 08:47:00,20403.25,20435.0,20339.75,20339.75,win,31.75,63.5,2.0,87.5,-6.0,9,2025,2025-03
2025-03-05,2025-03-05 09:02:00,20412.75,20464.25,20309.75,20464.25,loss,51.5,-51.5,-1.0,35.75,-54.5,9,2025,2025-03
2025-03-05,2025-03-05 09:43:00,20373.75,20423.75,20273.75,20423.75,loss,50.0,-50.0,-1.0,3.5,-61.25,9,2025,2025-03
2025-03-05,2025-03-05 10:00:00,20390.75,20421.75,20328.75,20328.75,win,31.0,62.0,2.0,70.75,0.0,9,2025,2025-03
2025-03-05,2025-03-05 10:12:00,20271.75,20313.0,20189.25,20313.0,loss,41.25,-41.25,-1.0,56.75,-61.5,9,2025,2025-03
2025-03-06,2025-03-06 08:54:00,20297.25,20339.0,20213.75,20339.0,loss,41.75,-41.75,-1.0,44.0,-66.75,9,2025,2025-03
2025-03-06,2025-03-06 08:57:00,20279.75,20309.0,20221.25,20309.0,loss,29.25,-29.25,-1.0,26.5,-38.5,9,2025,2025-03
2025-03-06,2025-03-06 10:22:00,20398.0,20434.5,20325.0,20434.5,loss,36.5,-36.5,-1.0,49.0,-41.25,9,2025,2025-03
2025-03-06,2025-03-06 10:27:00,20378.75,20418.0,20300.25,20418.0,loss,39.25,-39.25,-1.0,29.75,-60.5,9,2025,2025-03
2025-03-07,2025-03-07 08:57:00,20178.0,20230.25,20073.5,20073.5,win,52.25,104.5,2.0,122.75,-20.5,9,2025,2025-03
2025-03-07,2025-03-07 09:32:00,19987.25,20033.25,19895.25,19895.25,win,46.0,92.0,2.0,99.5,0.0,9,2025,2025-03
2025-03-07,2025-03-07 10:26:00,19883.5,19916.0,19818.5,19818.5,win,32.5,65.0,2.0,87.5,-14.25,9,2025,2025-03
2025-03-10,2025-03-10 08:53:00,19568.0,19597.25,19509.5,19597.25,loss,29.25,-29.25,-1.0,47.0,-34.5,9,2025,2025-03
2025-03-10,2025-03-10 09:40:00,19667.5,19695.0,19612.5,19612.5,win,27.5,55.0,2.0,63.0,-7.5,9,2025,2025-03
2025-03-10,2025-03-10 09:42:00,19629.5,19658.0,19572.5,19658.0,loss,28.5,-28.5,-1.0,42.0,-31.75,9,2025,2025-03
2025-03-10,2025-03-10 09:57:00,19586.5,19612.75,19534.0,19612.75,loss,26.25,-26.25,-1.0,12.25,-27.75,9,2025,2025-03
2025-03-10,2025-03-10 10:16:00,19590.75,19612.5,19547.25,19547.25,win,21.75,43.5,2.0,51.75,-2.0,9,2025,2025-03
2025-03-10,2025-03-10 10:36:00,19598.0,19633.5,19527.0,19527.0,win,35.5,71.0,2.0,113.5,-1.5,9,2025,2025-03
2025-03-11,2025-03-11 08:59:00,19337.75,19367.25,19278.75,19367.25,loss,29.5,-29.5,-1.0,51.75,-37.75,9,2025,2025-03
2025-03-11,2025-03-11 09:00:00,19311.75,19342.0,19251.25,19342.0,loss,30.25,-30.25,-1.0,25.75,-63.75,11,2025,2025-03
2025-03-13,2025-03-13 08:55:00,19460.25,19488.5,19403.75,19403.75,win,28.25,56.5,2.0,70.25,-17.5,9,2025,2025-03
2025-03-13,2025-03-13 09:08:00,19409.0,19437.25,19352.5,19352.5,win,28.25,56.5,2.0,56.5,-7.25,9,2025,2025-03
2025-03-13,2025-03-13 09:47:00,19332.5,19359.25,19279.0,19359.25,loss,26.75,-26.75,-1.0,1.75,-27.75,9,2025,2025-03
2025-03-13,2025-03-13 09:51:00,19340.0,19368.5,19283.0,19283.0,win,28.5,57.0,2.0,57.75,-17.0,9,2025,2025-03
2025-03-13,2025-03-13 10:11:00,19321.25,19346.75,19270.25,19346.75,loss,25.5,-25.5,-1.0,39.0,-28.25,9,2025,2025-03
2025-03-13,2025-03-13 10:42:00,19359.75,19383.75,19311.75,19311.75,win,24.0,48.0,2.0,58.0,-4.75,9,2025,2025-03
2025-03-13,2025-03-13 10:46:00,19306.0,19335.25,19247.5,19247.5,win,29.25,58.5,2.0,63.25,0.0,9,2025,2025-03
2025-03-13,2025-03-13 10:47:00,19284.0,19307.0,19238.0,19307.0,loss,23.0,-23.0,-1.0,43.5,-25.75,9,2025,2025-03
2025-03-17,2025-03-17 10:41:00,19685.0,19695.25,19664.5,19664.5,win,10.25,20.5,2.0,22.5,-1.0,10,2025,2025-03
2025-03-17,2025-03-17 10:51:00,19682.25,19703.5,19639.75,19703.5,loss,21.25,-21.25,-1.0,5.25,-28.5,9,2025,2025-03
2025-03-17,2025-03-17 11:01:00,19684.25,19707.5,19637.75,19707.5,loss,23.25,-23.25,-1.0,11.0,-26.25,9,2025,2025-03
2025-03-18,2025-03-18 09:35:00,19676.0,19692.5,19643.0,19692.5,loss,16.5,-16.5,-1.0,7.25,-22.5,9,2025,2025-03
2025-03-18,2025-03-18 10:34:00,19731.0,19751.0,19691.0,19691.0,win,20.0,40.0,2.0,46.75,-19.25,9,2025,2025-03
2025-03-18,2025-03-18 10:43:00,19705.75,19727.5,19662.25,19662.25,win,21.75,43.5,2.0,48.25,-10.75,9,2025,2025-03
2025-03-20,2025-03-20 10:26:00,19922.0,19948.0,19870.0,19870.0,win,26.0,52.0,2.0,54.0,-25.0,9,2025,2025-03
2025-03-20,2025-03-20 10:56:00,19888.5,19913.75,19838.0,19913.75,loss,25.25,-25.25,-1.0,24.0,-30.5,9,2025,2025-03
2025-03-21,2025-03-21 08:52:00,19723.5,19746.5,19677.5,19746.5,loss,23.0,-23.0,-1.0,5.75,-26.25,9,2025,2025-03
