date,entry_time,entry,stop,target,pnl_points,rr,outcome,year
2024-10-21,2024-10-21 09:08:00,20358.25,20384.75,20292.0,-26.5,-1.0,loss,2024
2024-10-22,2024-10-22 10:25:00,20437.0,20453.25,20396.38,-16.25,-1.0,loss,2024
2024-10-22,2024-10-22 10:28:00,20433.75,20450.25,20392.5,-16.5,-1.0,loss,2024
2024-10-23,2024-10-23 10:02:00,20321.25,20339.0,20276.88,44.38,2.5,win,2024
2024-10-23,2024-10-23 10:03:00,20296.25,20323.25,20228.75,67.5,2.5,win,2024
2024-10-24,2024-10-24 09:05:00,20311.5,20332.5,20259.0,-21.0,-1.0,loss,2024
2024-10-24,2024-10-24 09:47:00,20291.0,20319.0,20221.0,-28.0,-1.0,loss,2024
2024-10-28,2024-10-28 09:00:00,20552.5,20581.75,20479.38,18.0,0.62,win,2024
2024-10-28,2024-10-28 10:47:00,20535.0,20553.0,20490.0,-18.0,-1.0,loss,2024
2024-10-28,2024-10-28 11:10:00,20532.0,20546.5,20495.75,-14.5,-1.0,loss,2024
2024-10-28,2024-10-28 11:12:00,20521.0,20535.5,20484.75,-14.5,-1.0,loss,2024
2024-10-30,2024-10-30 10:41:00,20645.75,20660.0,20610.12,-14.25,-1.0,loss,2024
2024-10-30,2024-10-30 11:21:00,20635.75,20647.5,20606.38,29.38,2.5,win,2024
2024-11-04,2024-11-04 08:34:00,20048.25,20083.75,19959.5,-35.5,-1.0,loss,2024
2024-11-04,2024-11-04 08:36:00,20016.25,20044.75,19945.0,-28.5,-1.0,loss,2024
2024-11-04,2024-11-04 10:30:00,20162.75,20183.5,20110.88,51.88,2.5,win,2024
2024-11-04,2024-11-04 10:43:00,20096.75,20124.75,20026.75,-28.0,-1.0,loss,2024
2024-11-04,2024-11-04 11:09:00,20033.25,20050.5,19990.12,-17.25,-1.0,loss,2024
2024-11-08,2024-11-08 10:02:00,21173.25,21194.75,21119.5,-21.5,-1.0,loss,2024
2024-11-11,2024-11-11 08:32:00,21261.25,21289.0,21191.88,-27.75,-1.0,loss,2024
2024-11-11,2024-11-11 08:38:00,21254.5,21277.5,21197.0,57.5,2.5,win,2024
2024-11-11,2024-11-11 08:39:00,21242.0,21261.5,21193.25,-19.5,-1.0,loss,2024
2024-11-12,2024-11-12 09:56:00,21191.75,21211.5,21142.38,49.38,2.5,win,2024
2024-11-12,2024-11-12 10:37:00,21165.75,21186.0,21115.12,-20.25,-1.0,loss,2024
2024-11-12,2024-11-12 11:12:00,21143.25,21158.75,21104.5,-15.5,-1.0,loss,2024
2024-11-13,2024-11-13 08:31:00,21160.5,21180.0,21111.75,-19.5,-1.0,loss,2024
2024-11-13,2024-11-13 08:37:00,21148.75,21180.5,21069.38,79.38,2.5,win,2024
2024-11-13,2024-11-13 09:00:00,21111.0,21143.5,21029.75,-32.5,-1.0,loss,2024
2024-11-13,2024-11-13 09:35:00,21108.0,21131.25,21049.88,-23.25,-1.0,loss,2024
2024-11-14,2024-11-14 08:43:00,21091.25,21120.0,21019.38,-28.75,-1.0,loss,2024
2024-11-14,2024-11-14 09:18:00,21070.0,21097.25,21001.88,-27.25,-1.0,loss,2024
2024-11-14,2024-11-14 09:19:00,21041.0,21075.0,20956.0,-34.0,-1.0,loss,2024
2024-11-14,2024-11-14 11:14:00,21080.0,21096.0,21040.0,40.0,2.5,win,2024
2024-11-14,2024-11-14 11:21:00,21062.75,21079.5,21020.88,41.88,2.5,win,2024
2024-11-18,2024-11-18 11:17:00,20639.25,20654.0,20602.38,-14.75,-1.0,loss,2024
2024-11-20,2024-11-20 08:32:00,20734.25,20753.5,20686.12,48.12,2.5,win,2024
2024-11-20,2024-11-20 08:33:00,20716.5,20741.75,20653.38,63.12,2.5,win,2024
2024-11-21,2024-11-21 08:36:00,20724.25,20760.25,20634.25,90.0,2.5,win,2024
2024-11-21,2024-11-21 08:37:00,20700.5,20726.0,20636.75,63.75,2.5,win,2024
2024-11-22,2024-11-22 09:22:00,20743.5,20780.5,20651.0,-37.0,-1.0,loss,2024
2024-11-22,2024-11-22 10:19:00,20767.25,20790.0,20710.38,-22.75,-1.0,loss,2024
2024-11-27,2024-11-27 08:36:00,20871.25,20889.0,20826.88,-17.75,-1.0,loss,2024
2024-11-27,2024-11-27 09:48:00,20751.5,20779.5,20681.5,70.0,2.5,win,2024
2024-11-27,2024-11-27 10:01:00,20711.25,20747.5,20620.62,-36.25,-1.0,loss,2024
2024-11-27,2024-11-27 10:10:00,20711.25,20735.5,20650.62,-24.25,-1.0,loss,2024
2024-12-04,2024-12-04 08:31:00,21401.25,21430.25,21328.75,-29.0,-1.0,loss,2024
2024-12-04,2024-12-04 08:34:00,21407.25,21438.75,21328.5,-31.5,-1.0,loss,2024
2024-12-04,2024-12-04 08:37:00,21403.0,21425.75,21346.12,-22.75,-1.0,loss,2024
2024-12-09,2024-12-09 08:33:00,21604.75,21638.0,21521.62,-33.25,-1.0,loss,2024
2024-12-09,2024-12-09 09:23:00,21599.5,21614.5,21562.0,37.5,2.5,win,2024
2024-12-09,2024-12-09 09:26:00,21574.25,21594.25,21524.25,50.0,2.5,win,2024
2024-12-09,2024-12-09 09:28:00,21547.5,21578.75,21469.38,78.12,2.5,win,2024
2024-12-09,2024-12-09 09:34:00,21550.0,21572.0,21495.0,55.0,2.5,win,2024
2024-12-09,2024-12-09 09:37:00,21527.5,21553.25,21463.12,-25.75,-1.0,loss,2024
2024-12-10,2024-12-10 10:26:00,21487.5,21511.0,21428.75,12.25,0.52,win,2024
2024-12-10,2024-12-10 11:12:00,21467.0,21482.0,21429.5,-15.0,-1.0,loss,2024
2024-12-12,2024-12-12 08:30:00,21676.25,21698.75,21620.0,-22.5,-1.0,loss,2024
2024-12-12,2024-12-12 08:37:00,21665.75,21684.0,21620.12,-18.25,-1.0,loss,2024
2024-12-12,2024-12-12 09:09:00,21650.25,21674.25,21590.25,-24.0,-1.0,loss,2024
2024-12-12,2024-12-12 10:45:00,21687.0,21703.25,21646.38,-16.25,-1.0,loss,2024
2024-12-12,2024-12-12 10:46:00,21676.25,21690.0,21641.88,-13.75,-1.0,loss,2024
2024-12-13,2024-12-13 09:40:00,21759.75,21798.5,21662.88,71.0,1.83,win,2024
2024-12-13,2024-12-13 09:41:00,21741.5,21768.75,21673.38,-27.25,-1.0,loss,2024
2024-12-13,2024-12-13 09:50:00,21750.5,21778.25,21681.12,69.38,2.5,win,2024
2024-12-17,2024-12-17 08:33:00,22295.25,22326.5,22217.12,-31.25,-1.0,loss,2024
2024-12-18,2024-12-18 10:15:00,22279.0,22300.5,22225.25,-21.5,-1.0,loss,2024
2024-12-27,2024-12-27 08:34:00,21775.25,21811.25,21685.25,90.0,2.5,win,2024
2024-12-30,2024-12-30 08:57:00,21297.25,21330.25,21214.75,-33.0,-1.0,loss,2024
2024-12-31,2024-12-31 08:31:00,21442.0,21478.25,21351.38,-36.25,-1.0,loss,2024
2024-12-31,2024-12-31 09:07:00,21368.75,21405.0,21278.12,-36.25,-1.0,loss,2024
2025-01-02,2025-01-02 08:39:00,21176.25,21213.75,21082.5,-37.5,-1.0,loss,2025
2025-01-02,2025-01-02 11:27:00,21184.0,21223.75,21084.62,99.38,2.5,win,2025
2025-01-02,2025-01-02 11:29:00,21151.5,21179.25,21082.12,69.38,2.5,win,2025
2025-01-02,2025-01-02 11:30:00,21126.0,21154.0,21056.0,70.0,2.5,win,2025
2025-01-07,2025-01-07 08:39:00,21701.75,21730.75,21629.25,-29.0,-1.0,loss,2025
2025-01-08,2025-01-08 11:23:00,21239.0,21265.0,21174.0,65.0,2.5,win,2025
2025-01-08,2025-01-08 11:27:00,21221.5,21255.0,21137.75,-33.5,-1.0,loss,2025
2025-01-13,2025-01-13 08:36:00,20720.25,20757.5,20627.12,-37.25,-1.0,loss,2025
2025-01-14,2025-01-14 10:02:00,20901.75,20935.75,20816.75,-34.0,-1.0,loss,2025
2025-01-14,2025-01-14 10:28:00,20922.25,20958.25,20832.25,90.0,2.5,win,2025
2025-01-14,2025-01-14 10:38:00,20880.5,20910.5,20805.5,75.0,2.5,win,2025
2025-01-14,2025-01-14 10:41:00,20861.0,20888.25,20792.88,68.12,2.5,win,2025
2025-01-15,2025-01-15 10:31:00,21296.0,21321.5,21232.25,-25.5,-1.0,loss,2025
2025-01-16,2025-01-16 08:37:00,21417.5,21443.75,21351.88,-26.25,-1.0,loss,2025
2025-01-16,2025-01-16 08:43:00,21406.75,21444.0,21313.62,-37.25,-1.0,loss,2025
2025-01-16,2025-01-16 09:00:00,21348.25,21380.5,21267.62,-32.25,-1.0,loss,2025
2025-01-16,2025-01-16 09:03:00,21369.25,21403.5,21283.62,-34.25,-1.0,loss,2025
2025-01-16,2025-01-16 10:35:00,21372.0,21400.5,21300.75,-28.5,-1.0,loss,2025
2025-01-16,2025-01-16 10:41:00,21345.75,21373.0,21277.62,-27.25,-1.0,loss,2025
2025-01-16,2025-01-16 10:42:00,21320.25,21350.5,21244.62,-30.25,-1.0,loss,2025
2025-01-17,2025-01-17 11:00:00,21566.5,21585.75,21518.38,-19.25,-1.0,loss,2025
2025-01-20,2025-01-20 09:20:00,21691.75,21717.25,21628.0,-25.5,-1.0,loss,2025
2025-01-20,2025-01-20 09:43:00,21658.25,21681.25,21600.75,-23.0,-1.0,loss,2025
2025-01-21,2025-01-21 08:36:00,21671.25,21708.0,21579.38,91.88,2.5,win,2025
2025-01-23,2025-01-23 08:37:00,21885.75,21904.5,21838.88,-18.75,-1.0,loss,2025
2025-01-24,2025-01-24 11:07:00,21979.75,22000.0,21929.12,-20.25,-1.0,loss,2025
2025-01-24,2025-01-24 11:27:00,21983.75,22004.75,21931.25,52.5,2.5,win,2025
2025-01-27,2025-01-27 10:06:00,21262.25,21300.25,21167.25,95.0,2.5,win,2025
2025-01-28,2025-01-28 10:41:00,21396.75,21427.25,21320.5,-30.5,-1.0,loss,2025
2025-01-29,2025-01-29 08:34:00,21537.75,21564.5,21470.88,-26.75,-1.0,loss,2025
2025-01-29,2025-01-29 08:37:00,21532.0,21557.0,21469.5,-25.0,-1.0,loss,2025
2025-01-29,2025-01-29 08:41:00,21520.75,21558.0,21427.62,-37.25,-1.0,loss,2025
2025-01-29,2025-01-29 09:12:00,21511.25,21538.75,21442.5,-27.5,-1.0,loss,2025
2025-01-29,2025-01-29 09:24:00,21525.25,21558.25,21442.75,-8.5,-0.26,loss,2025
2025-01-29,2025-01-29 09:43:00,21470.25,21500.5,21394.62,-30.25,-1.0,loss,2025
2025-01-30,2025-01-30 09:52:00,21519.25,21548.0,21447.38,71.88,2.5,win,2025
2025-01-30,2025-01-30 10:14:00,21425.5,21460.25,21338.62,-34.75,-1.0,loss,2025
2025-01-30,2025-01-30 11:26:00,21512.75,21532.25,21464.0,-19.5,-1.0,loss,2025
2025-02-04,2025-02-04 11:28:00,21572.25,21602.5,21496.62,-30.25,-1.0,loss,2025
2025-02-06,2025-02-06 11:00:00,21753.25,21775.0,21698.88,-21.75,-1.0,loss,2025
2025-02-07,2025-02-07 09:02:00,21784.0,21821.75,21689.62,94.38,2.5,win,2025
2025-02-07,2025-02-07 10:46:00,21625.0,21663.25,21529.38,-38.25,-1.0,loss,2025
2025-02-10,2025-02-10 08:32:00,21751.25,21771.75,21700.0,-20.5,-1.0,loss,2025
2025-02-11,2025-02-11 10:50:00,21815.25,21829.75,21779.0,36.25,2.5,win,2025
2025-02-11,2025-02-11 11:03:00,21756.25,21775.5,21708.12,-19.25,-1.0,loss,2025
2025-02-11,2025-02-11 11:08:00,21720.75,21741.75,21668.25,-21.0,-1.0,loss,2025
2025-02-12,2025-02-12 10:22:00,21656.5,21684.25,21587.12,-27.75,-1.0,loss,2025
2025-02-14,2025-02-14 10:36:00,22120.75,22139.0,22075.12,-18.25,-1.0,loss,2025
2025-02-14,2025-02-14 10:47:00,22123.75,22137.5,22089.38,-13.75,-1.0,loss,2025
2025-02-17,2025-02-17 08:35:00,22208.25,22220.75,22177.0,-12.5,-1.0,loss,2025
2025-02-17,2025-02-17 08:42:00,22193.5,22207.5,22158.5,-14.0,-1.0,loss,2025
2025-02-18,2025-02-18 08:45:00,22202.5,22228.25,22138.12,64.38,2.5,win,2025
2025-02-18,2025-02-18 09:01:00,22156.75,22188.75,22076.75,-32.0,-1.0,loss,2025
2025-02-18,2025-02-18 11:07:00,22172.25,22187.25,22134.75,-15.0,-1.0,loss,2025
2025-02-19,2025-02-19 08:39:00,22187.25,22212.75,22123.5,63.75,2.5,win,2025
2025-02-19,2025-02-19 09:08:00,22123.75,22149.5,22059.38,-25.75,-1.0,loss,2025
2025-02-20,2025-02-20 08:44:00,22166.5,22203.25,22074.62,91.88,2.5,win,2025
2025-02-20,2025-02-20 09:00:00,21978.75,22015.75,21886.25,-37.0,-1.0,loss,2025
2025-02-21,2025-02-21 08:30:00,22160.0,22190.0,22085.0,75.0,2.5,win,2025
2025-02-21,2025-02-21 08:36:00,22146.25,22177.0,22069.38,76.88,2.5,win,2025
2025-02-21,2025-02-21 09:27:00,22001.5,22032.75,21923.38,78.12,2.5,win,2025
2025-02-21,2025-02-21 11:16:00,21936.5,21954.5,21891.5,45.0,2.5,win,2025
2025-02-21,2025-02-21 11:20:00,21895.25,21919.25,21835.25,-24.0,-1.0,loss,2025
2025-02-24,2025-02-24 08:33:00,21744.75,21783.5,21647.88,96.88,2.5,win,2025
2025-02-24,2025-02-24 08:52:00,21633.25,21665.75,21552.0,81.25,2.5,win,2025
2025-02-24,2025-02-24 08:57:00,21578.0,21614.5,21486.75,91.25,2.5,win,2025
2025-02-25,2025-02-25 08:30:00,21372.25,21395.0,21315.38,-22.75,-1.0,loss,2025
2025-02-25,2025-02-25 08:37:00,21351.75,21386.0,21266.12,85.62,2.5,win,2025
2025-02-25,2025-02-25 08:40:00,21342.75,21380.0,21249.62,93.12,2.5,win,2025
2025-02-26,2025-02-26 08:42:00,21212.5,21250.75,21116.88,-38.25,-1.0,loss,2025
2025-02-27,2025-02-27 08:40:00,21274.75,21310.75,21184.75,90.0,2.5,win,2025
2025-02-27,2025-02-27 08:41:00,21242.75,21280.0,21149.62,93.12,2.5,win,2025
2025-02-27,2025-02-27 10:51:00,21027.0,21061.25,20941.38,-34.25,-1.0,loss,2025
2025-02-28,2025-02-28 08:34:00,20465.25,20500.75,20376.5,-35.5,-1.0,loss,2025
2025-03-03,2025-03-03 08:30:00,21027.75,21062.75,20940.25,-35.0,-1.0,loss,2025
2025-03-03,2025-03-03 09:57:00,20869.0,20906.75,20774.62,-37.75,-1.0,loss,2025
2025-03-05,2025-03-05 08:37:00,20334.0,20367.75,20249.62,-33.75,-1.0,loss,2025
2025-03-06,2025-03-06 11:06:00,20170.5,20201.0,20094.25,-30.5,-1.0,loss,2025
2025-03-07,2025-03-07 09:28:00,20058.0,20093.75,19968.62,89.38,2.5,win,2025
2025-03-13,2025-03-13 09:36:00,19303.75,19339.0,19215.62,-35.25,-1.0,loss,2025
2025-03-18,2025-03-18 09:00:00,19653.0,19687.25,19567.38,-34.25,-1.0,loss,2025
2025-03-18,2025-03-18 09:01:00,19623.5,19658.0,19537.25,-34.5,-1.0,loss,2025
2025-03-21,2025-03-21 09:41:00,19704.75,19727.75,19647.25,-23.0,-1.0,loss,2025
2025-03-21,2025-03-21 09:42:00,19687.0,19709.5,19630.75,-22.5,-1.0,loss,2025
2025-03-24,2025-03-24 11:02:00,20334.5,20348.5,20299.5,-14.0,-1.0,loss,2025
2025-03-25,2025-03-25 09:45:00,20450.75,20468.75,20405.75,-18.0,-1.0,loss,2025
2025-03-26,2025-03-26 09:48:00,20244.75,20263.25,20198.5,46.25,2.5,win,2025
2025-03-26,2025-03-26 09:52:00,20210.0,20232.25,20154.38,55.62,2.5,win,2025
2025-03-27,2025-03-27 11:29:00,20009.5,20032.0,19953.25,-22.5,-1.0,loss,2025
2025-04-14,2025-04-14 09:37:00,18925.25,18963.5,18829.62,95.62,2.5,win,2025
2025-04-14,2025-04-14 09:38:00,18896.5,18932.25,18807.12,89.38,2.5,win,2025
2025-04-15,2025-04-15 10:52:00,19009.5,19033.5,18949.5,60.0,2.5,win,2025
2025-04-15,2025-04-15 10:55:00,18965.0,18994.75,18890.62,-29.75,-1.0,loss,2025
2025-04-15,2025-04-15 10:57:00,18950.0,18972.5,18893.75,-22.5,-1.0,loss,2025
2025-04-15,2025-04-15 11:00:00,18945.25,18972.25,18877.75,-27.0,-1.0,loss,2025
2025-04-15,2025-04-15 11:25:00,18915.0,18946.0,18837.5,-31.0,-1.0,loss,2025
2025-04-16,2025-04-16 10:05:00,18567.25,18594.75,18498.5,-27.5,-1.0,loss,2025
2025-04-28,2025-04-28 08:41:00,19486.25,19519.0,19404.38,-32.75,-1.0,loss,2025
2025-04-28,2025-04-28 09:21:00,19371.25,19402.25,19293.75,77.5,2.5,win,2025
2025-05-01,2025-05-01 09:55:00,19966.25,19998.25,19886.25,-32.0,-1.0,loss,2025
2025-05-01,2025-05-01 10:16:00,19915.25,19950.5,19827.12,-35.25,-1.0,loss,2025
2025-05-01,2025-05-01 10:52:00,19929.75,19951.0,19876.62,-21.25,-1.0,loss,2025
2025-05-06,2025-05-06 10:50:00,19878.75,19899.5,19826.88,-20.75,-1.0,loss,2025
2025-05-06,2025-05-06 11:20:00,19890.25,19912.75,19834.0,-22.5,-1.0,loss,2025
2025-05-07,2025-05-07 08:54:00,19848.75,19875.5,19781.88,-26.75,-1.0,loss,2025
2025-05-09,2025-05-09 10:39:00,20108.75,20126.5,20064.38,44.38,2.5,win,2025
2025-05-09,2025-05-09 10:48:00,20082.5,20107.75,20019.38,-25.25,-1.0,loss,2025
2025-05-09,2025-05-09 11:14:00,20083.25,20105.25,20028.25,-22.0,-1.0,loss,2025
2025-05-14,2025-05-14 11:16:00,21326.25,21346.0,21276.88,-19.75,-1.0,loss,2025
2025-05-16,2025-05-16 08:44:00,21326.75,21351.75,21264.25,-25.0,-1.0,loss,2025
2025-05-21,2025-05-21 11:17:00,21390.0,21421.5,21311.25,78.75,2.5,win,2025
2025-05-21,2025-05-21 11:18:00,21358.75,21391.75,21276.25,82.5,2.5,win,2025
2025-05-21,2025-05-21 11:22:00,21297.25,21334.0,21205.38,91.88,2.5,win,2025
2025-05-21,2025-05-21 11:24:00,21271.5,21311.5,21171.5,100.0,2.5,win,2025
2025-05-22,2025-05-22 10:56:00,21211.0,21236.75,21146.62,-25.75,-1.0,loss,2025
2025-05-26,2025-05-26 08:30:00,21249.75,21270.5,21197.88,-20.75,-1.0,loss,2025
2025-05-26,2025-05-26 08:35:00,21235.75,21249.5,21201.38,-13.75,-1.0,loss,2025
2025-05-28,2025-05-28 09:14:00,21438.75,21456.25,21395.0,-17.5,-1.0,loss,2025
2025-05-30,2025-05-30 10:16:00,21293.75,21322.5,21221.88,71.88,2.5,win,2025
2025-05-30,2025-05-30 10:27:00,21224.5,21254.0,21150.75,73.75,2.5,win,2025
2025-06-05,2025-06-05 10:45:00,21773.0,21804.0,21695.5,77.5,2.5,win,2025
2025-06-05,2025-06-05 10:47:00,21740.25,21760.5,21689.62,50.62,2.5,win,2025
2025-06-05,2025-06-05 10:48:00,21719.5,21742.0,21663.25,56.25,2.5,win,2025
2025-06-05,2025-06-05 10:52:00,21686.0,21724.0,21591.0,-38.0,-1.0,loss,2025
2025-06-06,2025-06-06 10:43:00,21759.0,21779.25,21708.38,-20.25,-1.0,loss,2025
2025-06-06,2025-06-06 10:55:00,21728.5,21754.25,21664.12,-25.75,-1.0,loss,2025
2025-06-09,2025-06-09 10:08:00,21822.25,21837.5,21784.12,-15.25,-1.0,loss,2025
2025-06-10,2025-06-10 09:30:00,21845.5,21859.75,21809.88,35.62,2.5,win,2025
2025-06-11,2025-06-11 09:48:00,21986.25,22011.5,21923.12,-25.25,-1.0,loss,2025
2025-06-11,2025-06-11 10:06:00,21966.5,21988.75,21910.88,55.62,2.5,win,2025
2025-06-11,2025-06-11 10:10:00,21943.0,21977.25,21857.38,-34.25,-1.0,loss,2025
2025-06-12,2025-06-12 09:24:00,21902.0,21922.25,21851.38,-20.25,-1.0,loss,2025
2025-06-13,2025-06-13 11:16:00,21759.5,21781.5,21704.5,-22.0,-1.0,loss,2025
2025-06-16,2025-06-16 09:26:00,21967.0,21991.25,21906.38,-24.25,-1.0,loss,2025
2025-06-17,2025-06-17 10:52:00,22057.5,22076.75,22009.38,48.12,2.5,win,2025
2025-06-18,2025-06-18 09:32:00,22053.75,22066.25,22022.5,-12.5,-1.0,loss,2025
2025-06-18,2025-06-18 11:21:00,22002.5,22020.0,21958.75,43.75,2.5,win,2025
2025-06-19,2025-06-19 09:51:00,21703.5,21719.25,21664.12,-15.75,-1.0,loss,2025
2025-06-19,2025-06-19 10:58:00,21704.5,21720.75,21663.88,-16.25,-1.0,loss,2025
2025-06-20,2025-06-20 09:00:00,21782.0,21820.5,21685.75,-38.5,-1.0,loss,2025
2025-06-20,2025-06-20 11:27:00,21816.25,21837.25,21763.75,-21.0,-1.0,loss,2025
2025-06-20,2025-06-20 11:28:00,21800.0,21820.5,21748.75,-20.5,-1.0,loss,2025
2025-06-23,2025-06-23 09:41:00,21924.25,21953.75,21850.5,-29.5,-1.0,loss,2025
2025-06-23,2025-06-23 10:17:00,21914.0,21934.5,21862.75,51.25,2.5,win,2025
2025-06-23,2025-06-23 10:25:00,21872.75,21892.5,21823.38,49.38,2.5,win,2025
2025-06-23,2025-06-23 10:33:00,21815.5,21839.25,21756.12,59.38,2.5,win,2025
2025-06-23,2025-06-23 10:34:00,21796.25,21822.25,21731.25,-26.0,-1.0,loss,2025
2025-06-25,2025-06-25 08:50:00,22480.75,22501.5,22428.88,-20.75,-1.0,loss,2025
2025-06-25,2025-06-25 09:32:00,22430.75,22457.0,22365.12,-26.25,-1.0,loss,2025
2025-06-25,2025-06-25 10:20:00,22424.75,22437.5,22392.88,-12.75,-1.0,loss,2025
2025-06-27,2025-06-27 11:18:00,22781.25,22792.5,22753.12,28.12,2.5,win,2025
2025-06-27,2025-06-27 11:22:00,22776.5,22786.0,22752.75,23.75,2.5,win,2025
2025-06-27,2025-06-27 11:23:00,22769.5,22779.0,22745.75,-9.5,-1.0,loss,2025
2025-07-01,2025-07-01 08:33:00,22748.5,22778.25,22674.12,74.38,2.5,win,2025
2025-07-01,2025-07-01 08:58:00,22676.0,22699.75,22616.62,-23.75,-1.0,loss,2025
2025-07-03,2025-07-03 10:51:00,23048.25,23060.0,23018.88,-11.75,-1.0,loss,2025
2025-07-03,2025-07-03 10:59:00,23056.75,23074.0,23013.62,24.5,1.42,win,2025
2025-07-07,2025-07-07 08:56:00,22891.0,22911.0,22841.0,-20.0,-1.0,loss,2025
2025-07-08,2025-07-08 11:17:00,22887.0,22905.5,22840.75,-18.5,-1.0,loss,2025
2025-07-09,2025-07-09 08:36:00,22971.25,22995.0,22911.88,-23.75,-1.0,loss,2025
2025-07-10,2025-07-10 09:13:00,22943.5,22963.5,22893.5,-20.0,-1.0,loss,2025
2025-07-11,2025-07-11 09:14:00,22915.75,22942.25,22849.5,-26.5,-1.0,loss,2025
2025-07-15,2025-07-15 08:43:00,23132.0,23155.25,23073.88,-23.25,-1.0,loss,2025
2025-07-15,2025-07-15 08:51:00,23124.75,23151.0,23059.12,-26.25,-1.0,loss,2025
2025-07-15,2025-07-15 09:14:00,23126.5,23146.0,23077.75,-19.5,-1.0,loss,2025
2025-07-15,2025-07-15 10:54:00,23125.0,23141.75,23083.12,41.88,2.5,win,2025
2025-07-15,2025-07-15 10:56:00,23106.0,23128.0,23051.0,-22.0,-1.0,loss,2025
2025-07-16,2025-07-16 08:58:00,22966.75,22994.5,22897.38,-27.75,-1.0,loss,2025
2025-07-16,2025-07-16 09:19:00,22941.0,22978.5,22847.25,-37.5,-1.0,loss,2025
2025-07-18,2025-07-18 11:01:00,23175.25,23190.75,23136.5,-15.5,-1.0,loss,2025
2025-07-18,2025-07-18 11:10:00,23177.0,23193.0,23137.0,-16.0,-1.0,loss,2025
2025-07-29,2025-07-29 09:31:00,23455.75,23476.75,23403.25,-21.0,-1.0,loss,2025
2025-07-30,2025-07-30 09:11:00,23484.5,23502.75,23438.88,-18.25,-1.0,loss,2025
2025-07-31,2025-07-31 08:45:00,23592.5,23624.25,23513.12,79.38,2.5,win,2025
2025-07-31,2025-07-31 09:10:00,23530.5,23552.75,23474.88,-22.25,-1.0,loss,2025
2025-08-05,2025-08-05 08:31:00,23262.5,23285.0,23206.25,56.25,2.5,win,2025
2025-08-05,2025-08-05 08:48:00,23142.5,23179.0,23051.25,-36.5,-1.0,loss,2025
2025-08-07,2025-08-07 08:30:00,23549.5,23579.5,23474.5,-30.0,-1.0,loss,2025
2025-08-07,2025-08-07 08:46:00,23560.5,23591.25,23483.62,76.88,2.5,win,2025
2025-08-07,2025-08-07 08:55:00,23520.5,23554.75,23434.88,-34.25,-1.0,loss,2025
2025-08-07,2025-08-07 09:15:00,23505.75,23531.0,23442.62,-25.25,-1.0,loss,2025
2025-08-07,2025-08-07 09:25:00,23525.5,23557.25,23446.12,79.38,2.5,win,2025
2025-08-07,2025-08-07 10:37:00,23477.25,23498.5,23424.12,53.12,2.5,win,2025
2025-08-07,2025-08-07 10:40:00,23446.0,23470.0,23386.0,-24.0,-1.0,loss,2025
2025-08-07,2025-08-07 10:41:00,23425.75,23453.5,23356.38,-27.75,-1.0,loss,2025
2025-08-07,2025-08-07 10:43:00,23410.0,23437.5,23341.25,-27.5,-1.0,loss,2025
2025-08-07,2025-08-07 10:46:00,23391.25,23419.75,23320.0,-28.5,-1.0,loss,2025
2025-08-07,2025-08-07 11:02:00,23453.5,23483.5,23378.5,75.0,2.5,win,2025
2025-08-08,2025-08-08 09:35:00,23631.25,23654.75,23572.5,-23.5,-1.0,loss,2025
2025-08-08,2025-08-08 11:01:00,23662.0,23675.75,23627.62,-13.75,-1.0,loss,2025
2025-08-13,2025-08-13 08:31:00,23947.25,23970.5,23889.12,-23.25,-1.0,loss,2025
2025-08-13,2025-08-13 10:50:00,23889.75,23905.5,23850.38,-15.75,-1.0,loss,2025
2025-08-14,2025-08-14 09:25:00,23880.75,23912.25,23802.0,-31.5,-1.0,loss,2025
2025-08-14,2025-08-14 10:11:00,23877.25,23898.0,23825.38,-20.75,-1.0,loss,2025
2025-08-14,2025-08-14 10:14:00,23867.0,23886.75,23817.62,-19.75,-1.0,loss,2025
2025-08-14,2025-08-14 10:36:00,23896.5,23917.0,23845.25,-20.5,-1.0,loss,2025
2025-08-14,2025-08-14 10:42:00,23889.5,23909.75,23838.88,-20.25,-1.0,loss,2025
2025-08-15,2025-08-15 09:22:00,23808.5,23829.5,23756.0,52.5,2.5,win,2025
2025-08-15,2025-08-15 09:42:00,23749.0,23774.25,23685.88,-25.25,-1.0,loss,2025
2025-08-18,2025-08-18 08:46:00,23730.5,23751.75,23677.38,-21.25,-1.0,loss,2025
2025-08-19,2025-08-19 08:48:00,23563.5,23599.0,23474.75,-35.5,-1.0,loss,2025
2025-08-20,2025-08-20 08:46:00,23051.0,23087.0,22961.0,-36.0,-1.0,loss,2025
2025-08-21,2025-08-21 10:26:00,23178.75,23204.25,23115.0,-25.5,-1.0,loss,2025
2025-08-21,2025-08-21 10:58:00,23151.0,23182.25,23072.88,-31.25,-1.0,loss,2025
2025-08-21,2025-08-21 11:10:00,23160.75,23184.75,23100.75,-24.0,-1.0,loss,2025
2025-08-25,2025-08-25 10:37:00,23592.5,23602.25,23568.12,-9.75,-1.0,loss,2025
2025-08-26,2025-08-26 09:16:00,23512.75,23533.75,23460.25,-21.0,-1.0,loss,2025
2025-08-26,2025-08-26 09:34:00,23494.25,23512.25,23449.25,-18.0,-1.0,loss,2025
